0.76021465438311,0.741938780100016,0.722726918496067,0.722726918496067,0.741938780100016,0.76021465438311
0.750711308548867,0.731945104213182,0.712233428810981,0.712233428810981,0.731945104213182,0.750711308548867
0.740951125354959,0.721689498667447,0.701473354049818,0.701473354049818,0.721689498667447,0.740951125354959
0.730931372835288,0.711169456016714,0.690444434349686,0.690444434349686,0.711169456016714,0.730931372835288
0.720649434362696,0.70038259620051,0.679144549662068,0.679144549662068,0.70038259620051,0.720649434362696
0.710102814940352,0.689326673039272,0.667571726439592,0.667571726439592,0.689326673039272,0.710102814940352
0.699289147601868,0.677999580832088,0.655724144417889,0.655724144417889,0.677999580832088,0.699289147601868
0.688206199916989,0.666399361053174,0.643600143488143,0.643600143488143,0.666399361053174,0.688206199916989
0.676851880599379,0.654524209142993,0.631198230655637,0.631198230655637,0.654524209142993,0.676851880599379
0.665224246212753,0.642372481389629,0.618517087079225,0.618517087079225,0.642372481389629,0.665224246212753
0.653321507971227,0.629942701895655,0.605555575186311,0.605555575186311,0.629942701895655,0.653321507971227
0.641142038629456,0.617233569625411,0.592312745857534,0.592312745857534,0.617233569625411,0.641142038629456
0.628684379457781,0.604243965527214,0.578787845675004,0.578787845675004,0.604243965527214,0.628684379457781
0.615947247297254,0.590972959724687,0.564980324227515,0.564980324227515,0.590972959724687,0.615947247297254
0.602929541689025,0.577419818770992,0.550889841465809,0.550889841465809,0.577419818770992,0.602929541689025
0.589630352072248,0.56358401295937,0.536516275100523,0.536516275100523,0.56358401295937,0.589630352072248
0.576048965044249,0.549465223683003,0.521859728035073,0.521859728035073,0.549465223683003,0.576048965044249
0.562184871676316,0.53506335083682,0.506920535825299,0.506920535825299,0.53506335083682,0.562184871676316
0.548037774878102,0.520378520253428,0.491699274157275,0.491699274157275,0.520378520253428,0.548037774878102
0.533607596803192,0.505411091164965,0.476196766334268,0.476196766334268,0.505411091164965,0.533607596803192
0.518894486288008,0.490161663682242,0.460414090763382,0.460414090763382,0.490161663682242,0.518894486288008
0.503898826315786,0.474631086282099,0.444352588431995,0.444352588431995,0.474631086282099,0.503898826315786
0.488621241496955,0.458820463293483,0.428013870363664,0.428013870363664,0.458820463293483,0.488621241496955
0.473062605556797,0.442731162372308,0.41139982504269,0.41139982504269,0.442731162372308,0.473062605556797
0.457224048820861,0.42636482195471,0.394512625796131,0.394512625796131,0.42636482195471,0.457224048820861
0.441106965688136,0.409723358677878,0.377354738121565,0.377354738121565,0.409723358677878,0.441106965688136
0.424713022081556,0.392808974757173,0.359928926948462,0.359928926948462,0.392808974757173,0.424713022081556
0.408044162864979,0.375624165307802,0.342238263820561,0.342238263820561,0.375624165307802,0.408044162864979
0.391102619215293,0.358171725598869,0.324286133986215,0.324286133986215,0.358171725598869,0.391102619215293
0.373890915937888,0.340454758227145,0.306076243383173,0.306076243383173,0.340454758227145,0.373890915937888
0.356411878713251,0.322476680197468,0.28761262550385,0.28761262550385,0.322476680197468,0.356411878713251
0.338668641261997,0.304241229896211,0.268899648126659,0.268899648126659,0.304241229896211,0.338668641261997
0.320664652415197,0.285752473943817,0.249942019898552,0.249942019898552,0.285752473943817,0.320664652415197
0.302403683076387,0.267014813911925,0.230744796753447,0.230744796753447,0.267014813911925,0.302403683076387
0.283889833061219,0.248032992890196,0.211313388150805,0.211313388150805,0.248032992890196,0.283889833061219
0.265127537800239,0.228812101887472,0.191653563118183,0.191653563118183,0.228812101887472,0.265127537800239
0.246121574889843,0.209357586051489,0.171771456081146,0.171771456081146,0.209357586051489,0.246121574889843
0.22687707047601,0.189675250690911,0.151673572463532,0.151673572463532,0.189675250690911,0.22687707047601
0.207399505454978,0.169771267083056,0.131366794040653,0.131366794040653,0.169771267083056,0.207399505454978
0.187694721474613,0.149652178050247,0.110858384027606,0.110858384027606,0.149652178050247,0.187694721474613
0.167768926719767,0.129324903287327,0.0901559918845172,0.0901559918845172,0.129324903287327,0.167768926719767
0.147628701464535,0.10879674442249,0.0692676578201485,0.0692676578201485,0.10879674442249,0.147628701464535
0.127281003373913,0.088075389793203,0.0482018169749724,0.0482018169749724,0.088075389793203,0.127281003373913
0.106733172536969,0.0671689189186152,0.0269673032644708,0.0269673032644708,0.0671689189186152,0.106733172536969
0.0859929362132493,0.0460858066495257,0.00557335286311419,0.00557335286311419,0.0460858066495257,0.0859929362132493
0.065068413273806,0.0248349269766366,-0.0159703926908179,-0.0159703926908179,0.0248349269766366,0.065068413273806
0.0439681183178647,0.0034255564775117,-0.0376538837896884,-0.0376538837896884,0.0034255564775117,0.0439681183178647
0.0227009654458318,-0.0181326226176204,-0.0594666604705713,-0.0594666604705713,-0.0181326226176204,0.0227009654458318
